股票代码,股票名称,信号日期,收盘价,MACD评分,成交量比率,MA60距离%,评级,补充特征分,MACD满足,成交量满足,MA60满足,未来5日涨幅%,未来涨幅满足
sz.301366,一博科技,2025-06-04,49.35,80,2.89,-0.08,A级,35,True,True,True,4.92,True
sz.301366,一博科技,2025-11-25,37.72,60,3.04,0.07,B级,20,True,True,True,2.84,True
sz.301366,一博科技,2025-11-26,36.42,80,3.14,-0.92,B级,20,True,True,True,6.51,True
sz.301366,一博科技,2025-11-27,35.21,65,2.79,-4.52,B级,25,True,True,True,10.17,True
sz.300819,聚杰微纤,2025-06-26,22.46,60,2.21,-0.13,A级,35,True,True,True,6.86,True
sz.300819,聚杰微纤,2025-06-27,23.31,80,2.32,-1.73,A级,35,True,True,True,2.96,True
sz.300814,中富电路,2025-06-05,29.32,60,2.31,-2.76,A级,35,True,True,True,12.38,True
sz.300814,中富电路,2025-06-06,29.43,60,3.02,-0.35,A级,35,True,True,True,11.96,True
sz.300938,信测标准,2025-07-04,21.83,80,2.14,-14.07,A级,35,True,True,True,9.02,True
sz.300938,信测标准,2025-07-11,23.51,65,2.17,-7.15,B级,25,True,True,True,3.23,True
sz.300938,信测标准,2025-07-14,23.18,65,2.12,-6.08,B级,25,True,True,True,4.92,True
sh.605168,三人行,2025-11-26,29.73,80,2.1,0.1,A级,30,True,True,True,6.9,True
sz.301118,恒光股份,2025-12-24,24.93,80,2.44,0.39,A级,35,True,True,True,6.58,True
sz.002537,海联金汇,2025-12-17,8.21,65,4.32,-3.0,A级,30,True,True,True,2.8,True
sz.301536,星宸科技,2025-05-30,59.83,65,2.1,0.08,B级,25,True,True,True,16.33,True
sz.301536,星宸科技,2025-12-03,56.73,65,3.39,-1.19,A级,30,True,True,True,4.41,True
sz.300426,华智数媒,2026-01-09,8.5,80,2.15,-1.5,B级,20,True,True,True,15.65,True
sz.002743,富煌钢构,2025-04-14,5.81,60,2.06,0.24,A级,35,True,True,True,19.79,True
sz.000863,三湘印象,2025-04-29,3.6,65,2.78,-0.74,C级,10,True,True,True,11.94,True
sz.300510,金冠股份,2025-11-06,4.67,80,2.36,-0.92,A级,35,True,True,True,8.14,True
sz.003001,中岩大地,2025-07-21,30.73,80,2.25,-14.7,B级,25,True,True,True,20.99,True
sz.003001,中岩大地,2025-10-15,24.56,80,2.21,-8.38,A级,35,True,True,True,8.31,True
sz.003001,中岩大地,2025-10-16,23.62,65,2.47,-9.74,A级,35,True,True,True,12.62,True
sz.003001,中岩大地,2025-10-24,24.57,65,2.27,-5.07,A级,35,True,True,True,2.77,True
sz.003001,中岩大地,2026-01-05,21.43,65,2.28,0.11,A级,35,True,True,True,8.49,True
sz.003001,中岩大地,2026-01-06,21.09,80,3.0,-3.95,A级,35,True,True,True,10.24,True
sz.003001,中岩大地,2026-01-07,21.51,80,3.71,-0.8,B级,20,True,True,True,8.09,True
sz.002449,国星光电,2025-05-22,9.12,65,2.01,-1.74,A级,45,True,True,True,3.62,True
sh.605228,神通科技,2025-12-17,14.23,80,2.24,-8.07,A级,30,True,True,True,7.87,True
sh.605228,神通科技,2025-12-18,14.3,80,2.79,-8.73,B级,20,True,True,True,7.34,True
sh.605228,神通科技,2025-12-19,14.54,80,2.63,-7.17,A级,45,True,True,True,5.57,True
sh.605228,神通科技,2025-12-23,14.51,65,2.7,-4.02,A级,30,True,True,True,3.72,True
sh.605228,神通科技,2025-12-24,14.76,65,2.31,-5.65,A级,45,True,True,True,2.57,True
sz.300705,九典制药,2025-06-03,16.53,60,2.46,-0.23,A级,45,True,True,True,4.11,True
sz.300705,九典制药,2025-06-04,16.52,80,2.81,-0.24,A级,45,True,True,True,4.18,True
sz.300705,九典制药,2025-06-05,16.17,65,2.1,-0.86,A级,30,True,True,True,6.43,True
sz.300705,九典制药,2026-01-13,15.86,80,2.05,0.38,A级,45,True,True,True,2.27,True
sh.600858,银座股份,2025-04-11,5.04,60,2.07,-3.11,A级,35,True,True,True,9.13,True
sz.301260,格力博,2026-01-05,17.14,65,2.08,-2.03,C级,10,True,True,True,2.45,True
sz.002977,天箭科技,2025-11-19,33.86,60,2.13,-2.68,A级,30,True,True,True,24.34,True
sz.301329,信音电子,2025-10-28,20.69,65,2.92,-0.13,C级,10,True,True,True,4.4,True
sh.603127,昭衍新药,2025-12-10,30.32,80,2.31,-7.29,A级,35,True,True,True,21.57,True
sh.603127,昭衍新药,2025-12-11,31.23,80,2.96,-2.62,B级,25,True,True,True,18.03,True
sz.002990,盛视科技,2025-05-21,27.85,60,3.67,-0.86,A级,35,True,True,True,12.32,True
sh.600021,上海电力,2025-12-30,20.18,65,2.04,-13.82,A级,35,True,True,True,10.01,True
sh.600439,瑞贝卡,2025-04-17,3.43,80,2.97,-2.51,A级,35,True,True,True,3.79,True
sh.603667,五洲新春,2025-07-15,34.58,80,2.05,-2.4,A级,35,True,True,True,8.53,True
sh.603730,岱美股份,2025-05-07,7.96,65,2.18,-0.74,B级,20,True,True,True,3.52,True
sh.603730,岱美股份,2025-05-08,8.07,65,2.05,-3.02,B级,20,True,True,True,2.11,True
sz.000566,海南海药,2025-10-17,5.89,80,2.53,-0.01,B级,20,True,True,True,2.21,True
sz.000566,海南海药,2025-10-20,5.83,80,2.8,-1.78,A级,35,True,True,True,3.26,True
sz.000400,许继电气,2025-07-01,21.62,80,2.0,-0.64,A级,45,True,True,True,3.19,True
sh.688108,赛诺医疗,2025-12-25,20.43,65,2.88,-1.47,B级,25,True,True,True,13.02,True
sh.688108,赛诺医疗,2025-12-26,20.89,80,4.93,-1.25,B级,25,True,True,True,20.87,True
sh.688108,赛诺医疗,2025-12-29,20.3,80,5.98,-0.86,A级,35,True,True,True,24.38,True
sh.688108,赛诺医疗,2025-12-30,19.28,65,3.39,-5.18,B级,25,True,True,True,30.96,True
sz.000949,新乡化纤,2025-05-16,4.13,65,2.42,-2.06,B级,20,True,True,True,5.57,True
sz.002382,蓝帆医疗,2025-12-17,5.55,60,2.85,-0.72,B级,20,True,True,True,2.34,True
sz.301024,霍普股份,2025-11-04,39.91,60,3.6,-3.05,A级,35,True,True,True,27.79,True
sz.002165,红宝丽,2025-07-04,9.86,65,2.29,-1.75,B级,25,True,True,True,4.26,True
sz.002165,红宝丽,2025-11-10,8.92,80,2.47,-0.5,A级,45,True,True,True,4.26,True
sz.002165,红宝丽,2025-11-11,8.89,80,3.03,-1.44,A级,30,True,True,True,4.61,True
sz.002165,红宝丽,2025-11-12,8.62,65,2.15,-2.76,B级,20,True,True,True,7.89,True
sz.002165,红宝丽,2026-01-07,7.91,60,2.55,-0.45,B级,20,True,True,True,2.4,True
sz.002165,红宝丽,2026-01-08,7.87,80,3.0,-1.76,B级,20,True,True,True,2.92,True
sh.605369,拱东医疗,2025-05-08,26.55,60,2.63,-1.69,A级,35,True,True,True,7.01,True
sh.605369,拱东医疗,2025-05-09,26.33,80,2.58,-2.58,A级,35,True,True,True,10.98,True
sh.605369,拱东医疗,2025-05-23,26.2,65,3.6,-2.53,C级,10,True,True,True,2.79,True
sh.605369,拱东医疗,2025-08-11,20.83,80,2.06,-9.04,A级,35,True,True,True,4.56,True
sz.300927,江天化学,2026-01-07,24.49,80,2.28,-1.3,A级,35,True,True,True,7.31,True
sz.300927,江天化学,2026-01-08,24.19,80,2.44,-3.25,A级,45,True,True,True,8.64,True
sh.688343,云天励飞,2025-11-28,73.95,80,2.0,-6.11,A级,35,True,True,True,4.67,True
sh.688085,三友医疗,2026-01-06,18.71,60,2.17,0.3,A级,45,True,True,True,4.76,True
sh.688085,三友医疗,2026-01-07,18.49,65,2.2,-1.08,A级,30,True,True,True,20.77,True
sh.605108,同庆楼,2025-08-15,19.69,65,2.01,0.11,A级,45,True,True,True,7.67,True
sh.605108,同庆楼,2025-11-11,20.03,80,2.64,0.42,A级,45,True,True,True,2.5,True
sh.600809,山西汾酒,2026-01-30,171.01,60,2.48,-2.52,B级,20,True,True,True,7.58,True
sz.300570,太辰光,2025-11-26,99.99,60,2.0,-3.32,A级,35,True,True,True,13.23,True
sh.600810,神马股份,2025-12-31,8.99,65,3.02,-1.66,A级,35,True,True,True,3.89,True
sh.600810,神马股份,2026-01-05,8.86,65,2.25,-4.46,B级,25,True,True,True,6.77,True
sh.600513,联环药业,2025-10-20,20.31,65,2.07,-2.08,B级,25,True,True,True,8.91,True
sh.603687,大胜达,2025-04-18,6.67,65,2.08,-1.87,B级,25,True,True,True,8.4,True
sz.000034,神州数码,2025-05-07,41.7,80,2.08,-2.17,B级,25,True,True,True,3.38,True
sz.301318,维海德,2025-04-24,29.2,80,3.71,-0.69,A级,35,True,True,True,7.88,True
sz.301318,维海德,2025-04-25,30.09,80,4.8,-3.12,B级,25,True,True,True,6.85,True
sz.301318,维海德,2025-04-28,29.4,65,3.1,-2.39,C级,15,True,True,True,11.5,True
sz.301318,维海德,2025-04-29,29.4,65,2.25,-4.62,B级,25,True,True,True,11.5,True
sh.688057,金达莱,2025-12-24,12.32,80,3.62,-0.18,A级,30,True,True,True,2.19,True
sz.300624,万兴科技,2025-05-12,63.72,65,2.06,-1.39,B级,25,True,True,True,3.08,True
sz.301348,蓝箭电子,2025-06-25,22.98,60,2.12,-0.9,A级,45,True,True,True,22.89,True
sz.301348,蓝箭电子,2025-07-04,20.25,65,3.04,-9.47,C级,10,True,True,True,4.2,True
sz.301348,蓝箭电子,2026-01-06,21.32,80,2.04,-0.11,A级,30,True,True,True,22.05,True
sz.300123,亚光科技,2025-10-30,5.94,65,2.06,-4.05,B级,20,True,True,True,2.53,True
sz.301277,新天地,2025-11-17,13.3,65,2.3,0.43,A级,30,True,True,True,3.01,True
sz.300539,横河精密,2025-12-29,40.87,60,2.64,-7.85,A级,35,True,True,True,7.83,True
sz.300539,横河精密,2026-01-05,41.16,65,2.55,-6.0,A级,35,True,True,True,3.62,True
sz.002988,豪美新材,2025-10-13,42.89,60,2.16,-0.07,B级,20,True,True,True,2.7,True
sh.688787,海天瑞声,2025-11-27,113.37,80,2.38,-0.54,A级,35,True,True,True,4.24,True
sz.300155,安居宝,2025-04-18,4.44,80,5.37,-1.91,B级,20,True,True,True,9.91,True
sz.300155,安居宝,2025-04-21,4.47,80,6.68,-0.99,B级,20,True,True,True,9.17,True
sz.300155,安居宝,2025-04-22,4.39,65,3.66,-4.67,C级,10,True,True,True,11.16,True
sh.688580,伟思医疗,2025-12-19,46.61,60,2.25,-0.97,A级,45,True,True,True,7.7,True
sh.688580,伟思医疗,2025-12-22,47.06,80,2.39,-0.99,A级,45,True,True,True,6.67,True
sz.003037,三和管桩,2025-12-24,7.77,80,2.41,-1.49,A级,45,True,True,True,4.89,True
sz.003037,三和管桩,2025-12-25,7.83,80,3.42,-0.69,A级,45,True,True,True,5.24,True
sz.300275,梅安森,2025-11-04,12.84,60,2.31,-2.27,A级,30,True,True,True,10.59,True
sz.300275,梅安森,2025-11-05,12.82,80,2.46,-3.61,A级,30,True,True,True,10.76,True
sh.601101,昊华能源,2026-01-08,7.49,80,2.09,-0.41,A级,45,True,True,True,2.14,True
sz.002942,新农股份,2026-01-08,20.5,80,2.44,0.25,A级,45,True,True,True,3.32,True
sz.002843,泰嘉股份,2025-12-24,19.78,80,3.57,-0.46,A级,35,True,True,True,9.3,True
sh.603511,爱慕股份,2025-04-18,13.61,65,2.75,-0.98,B级,25,True,True,True,7.94,True
sh.603511,爱慕股份,2025-09-15,15.77,65,3.52,0.41,C级,10,True,True,True,7.04,True
sz.002730,电光科技,2025-05-13,16.9,65,2.15,0.12,C级,10,True,True,True,24.56,True
sz.001205,盛航股份,2025-05-16,17.15,65,3.73,0.11,A级,30,True,True,True,2.97,True
sz.001205,盛航股份,2025-06-26,16.08,80,2.08,-2.09,B级,20,True,True,True,3.61,True
sz.300289,利德曼,2025-10-24,7.7,65,2.76,-3.61,B级,20,True,True,True,2.08,True
sh.603307,扬州金泉,2026-01-09,42.55,80,2.33,0.33,B级,20,True,True,True,7.17,True
sh.603307,扬州金泉,2026-01-13,40.55,65,4.13,-2.81,B级,20,True,True,True,2.86,True
sh.603307,扬州金泉,2026-01-14,40.77,65,3.32,-3.33,C级,10,True,True,True,2.31,True
sz.001239,永达股份,2026-01-09,16.52,60,2.06,0.21,A级,35,True,True,True,2.24,True
sz.300081,恒信东方,2025-10-21,5.45,80,2.45,-4.77,A级,35,True,True,True,2.02,True
sz.300081,恒信东方,2025-10-22,5.43,80,3.07,-3.85,A级,35,True,True,True,2.39,True
sz.300081,恒信东方,2025-10-23,5.36,80,2.29,-5.17,A级,35,True,True,True,3.73,True
sz.003017,大洋生物,2026-01-07,31.07,65,4.61,0.32,B级,20,True,True,True,2.93,True
sz.003017,大洋生物,2026-01-08,31.1,65,3.13,-0.61,C级,10,True,True,True,2.83,True
sz.300573,兴齐眼药,2025-07-24,58.25,65,2.24,-2.28,B级,25,True,True,True,19.83,True
sz.301029,怡合达,2025-04-30,23.25,80,2.24,-9.19,A级,35,True,True,True,2.97,True
sz.301029,怡合达,2025-05-06,23.17,80,3.18,-8.85,A级,35,True,True,True,4.27,True
sz.301029,怡合达,2025-05-07,23.34,80,2.77,-7.46,A级,35,True,True,True,4.03,True
sz.301029,怡合达,2025-05-08,23.69,80,2.42,-7.25,A级,35,True,True,True,2.49,True
sz.000401,金隅冀东,2026-01-14,4.58,65,2.0,-0.44,A级,45,True,True,True,7.64,True
sz.301602,超研股份,2026-01-06,22.88,60,2.56,0.33,A级,30,True,True,True,11.41,True
sz.301602,超研股份,2026-01-07,22.54,60,2.93,-2.13,A级,30,True,True,True,13.09,True
sz.002547,春兴精工,2025-08-07,4.6,60,2.81,0.33,A级,45,True,True,True,2.17,True
sh.603808,歌力思,2026-01-05,8.47,65,2.41,-0.84,A级,30,True,True,True,10.27,True
sz.301607,富特科技,2025-06-24,37.18,80,2.08,-11.37,B级,25,True,True,True,23.72,True
sz.301607,富特科技,2025-06-25,38.08,80,2.33,-9.44,B级,25,True,True,True,20.8,True
sz.301607,富特科技,2025-06-26,40.54,80,2.43,-3.97,B级,25,True,True,True,13.47,True
sz.301607,富特科技,2025-07-01,38.24,65,3.1,-6.42,B级,25,True,True,True,4.81,True
sz.003003,天元股份,2025-04-17,9.64,80,3.06,-1.56,B级,20,True,True,True,61.0,True
sz.000999,华润三九,2025-08-01,31.47,65,2.08,-7.71,B级,20,True,True,True,2.8,True
sh.600629,华建集团,2025-12-31,21.7,80,2.34,-7.76,A级,35,True,True,True,18.34,True
sh.600629,华建集团,2026-01-05,21.83,80,2.37,-5.89,A级,35,True,True,True,17.64,True
sh.600629,华建集团,2026-01-06,21.98,80,2.42,-2.66,B级,25,True,True,True,16.83,True
sh.600629,华建集团,2026-01-07,22.73,80,2.3,0.44,B级,25,True,True,True,12.98,True
sh.603050,科林电气,2025-05-12,16.25,80,2.41,-13.92,B级,25,True,True,True,6.46,True
sh.603050,科林电气,2025-05-15,16.12,65,3.83,-10.52,B级,25,True,True,True,4.71,True
sh.603050,科林电气,2025-05-16,16.44,65,2.1,-11.46,B级,25,True,True,True,2.68,True
sh.688114,华大智造,2025-12-16,63.01,60,2.1,-1.19,A级,30,True,True,True,6.11,True
sh.600986,浙文互联,2025-05-07,8.41,80,2.27,-0.12,A级,35,True,True,True,3.45,True
sh.600843,上工申贝,2025-04-25,11.08,65,2.05,-10.26,B级,25,True,True,True,9.66,True
sh.600843,上工申贝,2025-12-15,11.39,65,2.74,-1.14,C级,10,True,True,True,6.32,True
sz.300005,探路者,2025-07-30,8.85,80,2.06,-0.3,A级,45,True,True,True,5.31,True
sz.300005,探路者,2025-07-31,8.73,65,2.41,-0.4,A级,45,True,True,True,6.76,True
sh.688695,中创股份,2025-04-24,29.37,65,2.46,-2.45,C级,10,True,True,True,8.27,True
sz.300857,协创数据,2025-05-30,78.7,80,2.05,-21.43,A级,35,True,True,True,11.28,True
sh.601128,常熟银行,2025-11-03,7.1,60,2.02,-3.07,A级,60,True,True,True,2.82,True
sz.000791,甘肃能源,2025-07-02,6.38,65,2.02,-1.71,A级,45,True,True,True,10.34,True
sz.000791,甘肃能源,2025-07-03,6.45,80,2.07,-1.29,A级,45,True,True,True,9.15,True
sz.300553,集智股份,2025-06-27,41.0,80,2.61,-9.91,B级,25,True,True,True,5.83,True
sz.300553,集智股份,2025-06-30,41.43,80,2.14,-7.08,B级,25,True,True,True,4.73,True
sz.003005,竞业达,2025-04-23,31.1,80,2.09,-9.67,A级,35,True,True,True,2.15,True
sz.003005,竞业达,2025-07-11,21.16,80,4.03,-11.06,B级,25,True,True,True,6.24,True
sz.003005,竞业达,2025-07-14,21.3,80,4.87,-12.55,A级,35,True,True,True,5.54,True
sz.003005,竞业达,2025-07-15,21.19,65,4.01,-12.85,B级,25,True,True,True,6.09,True
sz.003005,竞业达,2025-07-16,21.22,65,2.28,-11.96,A级,35,True,True,True,5.94,True
sz.003005,竞业达,2025-07-18,21.71,65,2.12,-6.49,A级,35,True,True,True,7.92,True
sz.000981,山子高科,2025-05-07,1.88,80,2.22,-6.63,A级,35,True,True,True,10.11,True
sz.000981,山子高科,2025-05-09,1.97,80,2.02,0.11,A级,35,True,True,True,11.17,True
sz.000981,山子高科,2025-12-25,3.54,65,2.97,-1.15,B级,25,True,True,True,24.86,True
sz.002831,裕同科技,2025-05-12,21.89,80,2.09,-7.18,A级,45,True,True,True,6.62,True
sz.002831,裕同科技,2025-05-13,22.82,80,2.2,-1.26,C级,10,True,True,True,3.37,True
sz.001279,强邦新材,2025-04-16,39.34,60,2.16,0.23,A级,35,True,True,True,5.44,True
sz.001279,强邦新材,2025-04-18,38.7,80,3.78,-0.31,B级,20,True,True,True,9.15,True
sz.001279,强邦新材,2025-04-21,38.19,80,2.74,-0.75,C级,10,True,True,True,10.6,True
sz.001279,强邦新材,2026-01-14,35.39,65,2.12,-1.28,B级,20,True,True,True,2.54,True
sz.300781,因赛集团,2025-07-29,45.7,60,6.23,-7.65,B级,25,True,True,True,7.64,True
sz.300781,因赛集团,2025-07-30,45.8,80,4.6,-4.3,B级,25,True,True,True,6.7,True
sz.300781,因赛集团,2025-08-01,46.63,80,3.06,-6.33,B级,25,True,True,True,2.9,True
sz.300781,因赛集团,2025-08-04,46.33,80,2.24,-7.36,B级,25,True,True,True,3.56,True
sz.300781,因赛集团,2025-11-17,37.71,65,2.02,-4.3,B级,20,True,True,True,16.6,True
sz.300781,因赛集团,2026-01-06,36.13,80,3.16,-0.37,B级,20,True,True,True,52.23,True
sh.603811,诚意药业,2026-01-09,11.43,80,2.8,0.47,B级,20,True,True,True,8.05,True
sh.688318,财富趋势,2025-06-26,117.25,80,4.49,-4.95,A级,35,True,True,True,3.2,True
sz.300895,铜牛信息,2025-06-11,45.1,65,2.33,-2.13,A级,35,True,True,True,4.01,True
sh.603801,志邦家居,2025-04-21,11.51,60,2.18,-1.58,B级,20,True,True,True,3.65,True
sh.603983,丸美生物,2025-11-27,35.19,80,2.45,-4.57,A级,30,True,True,True,2.3,True
sz.000688,国城矿业,2025-04-29,11.71,80,2.18,-0.28,C级,10,True,True,True,4.53,True
sz.000688,国城矿业,2025-04-30,11.59,65,2.07,-2.81,C级,10,True,True,True,5.61,True
sz.300248,新开普,2025-11-20,12.95,80,5.43,0.05,B级,20,True,True,True,9.42,True
sh.603205,健尔康,2025-04-18,36.36,80,2.81,0.24,B级,20,True,True,True,25.14,True
sh.603205,健尔康,2025-04-21,36.47,80,2.05,-0.67,C级,10,True,True,True,24.76,True
sz.300689,澄天伟业,2025-10-29,52.43,65,2.19,-4.25,B级,20,True,True,True,9.67,True
sz.301301,川宁生物,2025-10-30,11.26,80,2.15,-2.34,A级,30,True,True,True,4.35,True
sz.301301,川宁生物,2025-10-31,11.4,80,2.28,-1.15,A级,45,True,True,True,3.07,True
sz.001914,招商积余,2026-01-06,10.96,60,2.14,-1.12,A级,30,True,True,True,3.83,True
sz.301358,湖南裕能,2025-06-17,29.3,65,2.23,-3.49,A级,45,True,True,True,11.19,True
sz.301358,湖南裕能,2025-06-18,30.05,80,2.22,-2.21,A级,45,True,True,True,8.42,True
sz.301358,湖南裕能,2025-06-19,29.36,65,2.48,-0.73,A级,45,True,True,True,12.09,True
sz.301358,湖南裕能,2025-06-20,29.63,65,2.15,-0.8,A级,35,True,True,True,12.59,True
sz.300785,值得买,2025-04-15,31.66,80,2.24,-7.0,A级,35,True,True,True,4.26,True
sz.300785,值得买,2025-04-16,30.98,80,2.47,-6.88,A级,35,True,True,True,9.33,True
sz.000811,冰轮环境,2025-05-12,12.41,80,3.93,-0.87,B级,20,True,True,True,6.2,True
sz.000811,冰轮环境,2025-06-30,9.8,80,2.12,-8.56,A级,35,True,True,True,15.71,True
sz.000811,冰轮环境,2025-07-01,10.37,80,3.48,-2.93,B级,25,True,True,True,9.35,True
sz.000811,冰轮环境,2025-07-02,10.1,80,3.38,-4.62,A级,35,True,True,True,12.28,True
sz.000811,冰轮环境,2025-07-03,10.18,80,2.48,-5.06,B级,25,True,True,True,11.39,True
sh.603005,晶方科技,2025-06-24,27.62,80,3.03,0.46,A级,30,True,True,True,5.97,True
sh.603877,太平鸟,2025-09-23,14.42,60,2.07,-0.82,A级,30,True,True,True,3.54,True
sz.301326,捷邦科技,2025-12-18,106.36,80,2.11,-4.32,A级,45,True,True,True,14.7,True
sz.301326,捷邦科技,2025-12-19,108.3,80,2.28,-3.03,A级,45,True,True,True,12.65,True
sz.301600,慧翰股份,2025-07-17,100.0,80,2.09,-14.56,A级,45,True,True,True,11.66,True
sz.301600,慧翰股份,2025-07-18,105.96,80,2.95,-9.29,A级,35,True,True,True,5.38,True
sz.301600,慧翰股份,2025-07-21,106.08,80,3.44,-9.07,B级,25,True,True,True,5.26,True
sz.301600,慧翰股份,2025-07-22,106.81,80,2.99,-3.53,B级,25,True,True,True,8.79,True
sz.301600,慧翰股份,2025-07-23,105.07,65,2.08,-6.36,C级,15,True,True,True,10.59,True
sh.605011,杭州热电,2025-07-01,23.26,80,2.14,0.5,A级,30,True,True,True,8.34,True
sh.605011,杭州热电,2025-07-02,22.49,65,2.78,-3.09,A级,30,True,True,True,12.05,True
sh.605011,杭州热电,2025-07-03,22.99,65,3.42,-0.07,A级,30,True,True,True,9.61,True
sh.605011,杭州热电,2026-01-14,20.79,80,2.09,-0.82,A级,35,True,True,True,3.56,True
sz.002272,川润股份,2025-04-18,8.73,65,2.58,-1.81,B级,25,True,True,True,11.34,True
sh.603310,巍华新材,2025-11-05,17.82,65,3.36,-1.59,B级,20,True,True,True,2.97,True
sh.603101,汇嘉时代,2025-04-10,7.09,60,2.22,-1.46,A级,35,True,True,True,16.78,True
sh.603101,汇嘉时代,2025-12-12,9.89,65,2.21,-4.94,A级,35,True,True,True,11.12,True
sh.603101,汇嘉时代,2025-12-15,10.28,65,2.83,-1.61,B级,25,True,True,True,6.91,True
sz.300520,科大国创,2025-05-28,23.57,65,2.0,-0.32,A级,35,True,True,True,8.78,True
sh.603071,物产环能,2026-01-07,13.55,80,2.42,0.18,A级,35,True,True,True,2.58,True
sh.603071,物产环能,2026-01-08,13.51,80,2.09,-0.42,A级,35,True,True,True,4.44,True
sh.603071,物产环能,2026-01-09,13.52,80,2.08,-0.74,A级,35,True,True,True,4.36,True
sz.002583,海能达,2025-04-18,11.76,80,2.45,-7.4,A级,35,True,True,True,18.96,True
sz.002583,海能达,2025-11-18,11.75,65,2.21,-0.36,A级,30,True,True,True,4.6,True
sz.000678,襄阳轴承,2025-11-25,13.87,60,3.64,-0.77,A级,35,True,True,True,11.18,True
sz.000678,襄阳轴承,2025-11-27,13.42,80,3.71,-0.52,A级,35,True,True,True,24.74,True
sz.300993,玉马科技,2025-12-29,15.03,65,2.04,-5.68,A级,30,True,True,True,2.46,True
sh.603657,春光科技,2025-11-21,30.94,80,2.27,-4.29,B级,25,True,True,True,20.46,True
sh.603657,春光科技,2025-11-24,32.06,80,2.86,-11.63,A级,35,True,True,True,23.77,True
sh.603657,春光科技,2025-11-25,31.36,80,2.76,-10.72,B级,25,True,True,True,26.53,True
sh.603657,春光科技,2025-11-26,32.92,80,2.06,-6.59,A级,35,True,True,True,20.53,True
sh.603657,春光科技,2025-11-27,33.88,80,2.2,-2.23,A级,35,True,True,True,17.12,True
sh.603327,福蓉科技,2025-07-08,10.04,80,2.29,-8.19,C级,10,True,True,True,2.09,True
sz.300537,广信材料,2025-05-26,18.24,60,2.2,0.09,A级,35,True,True,True,17.32,True
sh.600187,国中水务,2025-12-16,2.63,60,2.32,-1.62,A级,35,True,True,True,3.42,True
sh.600187,国中水务,2025-12-17,2.61,60,2.68,-4.25,A级,35,True,True,True,4.21,True
sh.600187,国中水务,2025-12-18,2.62,80,2.06,-1.47,B级,25,True,True,True,2.67,True
sz.002194,武汉凡谷,2025-04-30,11.96,65,2.02,0.34,C级,10,True,True,True,32.19,True
sz.002194,武汉凡谷,2025-11-07,13.38,80,2.75,-2.38,A级,35,True,True,True,2.24,True
sz.002194,武汉凡谷,2025-12-09,12.62,80,2.3,-1.68,B级,20,True,True,True,7.61,True
sz.002731,萃华珠宝,2026-01-14,13.16,80,2.09,-0.89,A级,45,True,True,True,3.57,True
sh.600345,长江通信,2025-11-26,25.68,60,2.02,-2.52,A级,35,True,True,True,12.23,True
sh.600345,长江通信,2025-11-27,25.54,80,2.26,-4.51,A级,35,True,True,True,12.84,True
sh.600798,宁波海运,2025-09-16,4.09,80,2.03,-0.6,A级,30,True,True,True,8.07,True
sh.600798,宁波海运,2025-09-17,4.05,80,2.61,0.27,A级,45,True,True,True,17.28,True
sz.300706,阿石创,2025-05-22,21.04,65,2.66,-0.15,A级,30,True,True,True,3.04,True
sz.300706,阿石创,2025-11-12,39.58,60,2.87,-1.29,A级,35,True,True,True,8.64,True
sz.300706,阿石创,2025-11-13,40.29,80,3.79,-0.13,A级,35,True,True,True,6.73,True
sz.301370,国科恒泰,2025-11-05,10.93,60,2.57,0.5,A级,30,True,True,True,7.32,True
sz.301370,国科恒泰,2025-11-06,10.96,80,2.82,0.11,A级,45,True,True,True,7.03,True
sh.600366,宁波韵升,2025-05-07,8.09,80,2.3,-0.21,B级,20,True,True,True,7.17,True
sh.600366,宁波韵升,2025-05-08,8.07,80,2.19,-0.71,B级,20,True,True,True,7.43,True
sz.002889,东方嘉盛,2025-07-24,16.46,65,2.14,-1.45,B级,25,True,True,True,6.2,True
sz.002889,东方嘉盛,2025-07-29,16.05,65,3.57,-1.29,B级,25,True,True,True,3.61,True
sz.001333,光华股份,2026-01-08,22.35,65,4.94,-4.53,C级,10,True,True,True,5.5,True
sz.001333,光华股份,2026-01-09,22.31,65,2.69,-4.05,C级,10,True,True,True,5.69,True
sz.000987,越秀资本,2025-12-09,7.36,80,2.11,-3.03,B级,20,True,True,True,2.45,True
sz.002948,青岛银行,2026-01-23,4.52,80,2.01,-3.03,A级,30,True,True,True,16.15,True
sz.002948,青岛银行,2026-01-26,4.51,80,2.13,-3.22,A级,45,True,True,True,17.96,True
sz.002948,青岛银行,2026-01-27,4.61,80,2.09,-0.89,A级,30,True,True,True,17.57,True
sh.600188,兖矿能源,2025-05-15,12.87,80,2.17,0.32,A级,45,True,True,True,2.49,True
sh.600188,兖矿能源,2026-01-07,14.05,60,2.01,-0.97,A级,45,True,True,True,2.63,True
sz.301382,蜂助手,2025-04-30,39.38,80,2.06,-8.48,A级,35,True,True,True,13.18,True
sz.301382,蜂助手,2025-05-06,41.5,80,2.13,-2.88,B级,25,True,True,True,7.4,True
sz.301382,蜂助手,2025-05-08,42.82,80,2.09,-1.58,B级,25,True,True,True,4.09,True
sh.601127,赛力斯,2025-08-20,131.8,80,2.18,0.21,A级,45,True,True,True,4.32,True
sz.002897,意华股份,2025-04-24,38.85,80,2.23,-7.91,A级,35,True,True,True,10.63,True
